user_id,screen_name,description,follow_count,followers_count,gender,verified,verified_reason,profile_url,location
3359389864,纯洁的万事屋,原账号『老师节操掉了一地』,301,20267,m,False,,https://m.weibo.cn/u/3359389864?uid=3359389864&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,福建 福州
2389641745,AI财经社,阅读时代野心,799,496571,m,True,AI财经社官方微博,https://m.weibo.cn/u/2389641745?uid=2389641745&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
1504145281,许川,资深婚姻与情感咨询师，解决情感案例过万。如果你遇到感情问题、婚姻危机，私信我，我来帮你解决。  商务/市场请联系Tel：18515692555。,3022,11766892,m,True,著名主持人，情感导师，心理专家，媒体评论人,https://m.weibo.cn/u/1504145281?uid=1504145281&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 西城区
1787523097,粉丝-金玉2011,中国非著名手机粉丝。,1590,10974,m,True,头条文章作者,https://m.weibo.cn/u/1787523097?uid=1787523097&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁 沈阳
7053136699,说机,___人，___己，___行业。,216,25511,m,True,微博故事原创作者,https://m.weibo.cn/u/7053136699?uid=7053136699&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
3986326725,科技威士忌,诗和远方,468,55455,m,True,知名数码博主,https://m.weibo.cn/u/3986326725?uid=3986326725&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河北
1679260475,五两瘦脖,你在黑暗中连影子都会离开你，所以一定要光明哦。,1200,3112,m,True,数码博主 头条文章作者,https://m.weibo.cn/u/1679260475?uid=1679260475&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
5931380675,科技曼曼谈,科技数码产品爱好者,573,167754,m,True,数码视频自媒体,https://m.weibo.cn/u/5931380675?uid=5931380675&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖北
1687243315,孤鸿泽,著名硬核博主,61,28357,m,True,知名互联网资讯博主 头条文章作者,https://m.weibo.cn/u/1687243315?uid=1687243315&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 海淀区
1750349224,贵阳交通广播,贵州首家专业交通广播。与贵阳交警联合创办，独家在贵阳交警指挥大厅设立直播间，信息全面、准确，及时。,671,580976,m,True,贵阳交通广播官方微博,https://m.weibo.cn/u/1750349224?uid=1750349224&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,贵州 贵阳
5103458366,路诞先生,非人类学院院长，著名表脸艺术家                         微信：laenix,1003,666376,m,True,知名互联网资讯博主,https://m.weibo.cn/u/5103458366?uid=5103458366&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
6478617171,82年牛顿,去做些事情吧。,383,10460,m,True,微博vlog博主,https://m.weibo.cn/u/6478617171?uid=6478617171&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁
6219659855,搞笑汝,在许多问题上我的说法跟前人大不相同，但是我的知识得归功于他们，也得归功于那些最先为这门学说开辟道路的人。－－哥白尼,1607,311700,f,True,知名搞笑幽默博主 时尚美妆视频自媒体,https://m.weibo.cn/u/6219659855?uid=6219659855&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东
3229125510,小野妹子学吐槽,图文多转自日文推特，附以无责任吐槽。关注后易节操丧失、下限消亡、性向逆转、生理失调。,38,19316630,m,True,微博知名博主,https://m.weibo.cn/u/3229125510?uid=3229125510&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外 其他
6048569942,数码闲聊站,不推荐任何手机。。。,159,150972,m,True,知名数码博主,https://m.weibo.cn/u/6048569942?uid=6048569942&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
3956899137,一是昨天,人生有无限可能,94,384,m,False,,https://m.weibo.cn/u/3956899137?uid=3956899137&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,浙江 嘉兴
5444373732,明宇先生,用我半世沧桑，换你安好无恙。,308,396,m,True,什么样的女生算是渣女超话主持人,https://m.weibo.cn/u/5444373732?uid=5444373732&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河北
3608351667,旅行志愿者霍前隆,一个旅行者，志愿者！,763,24062,m,True,旅游博主 旅行视频自媒体,https://m.weibo.cn/u/3608351667?uid=3608351667&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖北 武汉
2152429945,居士闲谈,游历数码，互联网，科技，码农等各类行业的菜鸟,97,744,m,False,,https://m.weibo.cn/u/2152429945?uid=2152429945&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,山东 临沂
1849808025,哇科技,哇科技哇机圈哇评测。哇哇~手机行业从业者，科技自由撰稿人。,1154,190262,m,True,知名数码博主 头条文章作者 微博签约自媒体,https://m.weibo.cn/u/1849808025?uid=1849808025&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
3190674855,Microsoft资讯,关注获取 Windows 10 最新动态！  汇聚 Microsoft 微软技术和产品的最新动态。 公众号、B站和知乎：Microsoft资讯  微信加群：MSQTXF QQ群：735260439,261,100751,m,True,数码博主 微软超话主持人 新鲜事作者 数码视频自媒体,https://m.weibo.cn/u/3190674855?uid=3190674855&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外 美国
5848172287,亿年幸福论,如今你依然是我的光。,176,115,m,False,,https://m.weibo.cn/u/5848172287?uid=5848172287&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
2946839844,科技星辰君,生活不仅仅有数码手机，还有漂亮的小姐姐～个人微博，分享数码资讯及个人观点，有事私信即可。,857,593778,m,True,知名数码博主 头条文章作者 微博签约自媒体,https://m.weibo.cn/u/2946839844?uid=2946839844&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外 其他
1604803432,SNOOTY_V,我可是你手中那一朵鲜花 我是不是你心里面的一点红，我可是你手中那一朵鲜花 你会不会好好的疼着我。,496,268,m,False,,https://m.weibo.cn/u/1604803432?uid=1604803432&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 平谷区
6357016358,土豪小六,卖机小仙女,641,810047,f,False,,https://m.weibo.cn/u/6357016358?uid=6357016358&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 深圳
5205967610,喵王-搞机,一只爱搞机的喵,601,164583,m,True,知名数码博主 微博vlog博主 新鲜事金牌作者 数码视频自媒体,https://m.weibo.cn/u/5205967610?uid=5205967610&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,浙江 台州
6517489597,阿声大魔王,日常号，取关无需告知。 合作请私信。,604,163463,f,True,搞笑视频自媒体,https://m.weibo.cn/u/6517489597?uid=6517489597&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,重庆 万州区
6331571251,芒果先生,媒体人,56,1568230,m,True,知名数码博主,https://m.weibo.cn/u/6331571251?uid=6331571251&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
2691364082,安娜hanxueping,人生自古谁无死，留取丹心照汗青,526,46528,f,True,知名美女帅哥资讯博主,https://m.weibo.cn/u/2691364082?uid=2691364082&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
1805479943,只好把岁月画成歌,空,183,297,m,False,,https://m.weibo.cn/u/1805479943?uid=1805479943&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,福建
5803055814,秒董先生,杀死你时间的人,524,162309,m,True,知名数码博主 数码视频自媒体,https://m.weibo.cn/u/5803055814?uid=5803055814&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
6087513985,跳舞的公牛,,426,401,m,False,,https://m.weibo.cn/u/6087513985?uid=6087513985&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁 鞍山
5136476337,靠谱老范,不知名数码博主、非签约摄影师,1113,480,m,False,,https://m.weibo.cn/u/5136476337?uid=5136476337&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖北 武汉
1550829347,科技宇,爱科技 爱生活,123,156,m,False,,https://m.weibo.cn/u/1550829347?uid=1550829347&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
1839167003,华为终端官方微博,华为终端产品信息官方发布平台，这里有第一手的发布会直播、产品详解和互动活动。来，我们一起玩转华为终端！,412,23866151,m,True,华为终端官方微博,https://m.weibo.cn/u/1839167003?uid=1839167003&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东
1650043704,驱动之家ZZYQ,科技让人类越来越强大,296,671,m,False,,https://m.weibo.cn/u/1650043704?uid=1650043704&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河南 郑州
7285482169,小机彩虹,数码博主,1227,2686,m,False,,https://m.weibo.cn/u/7285482169?uid=7285482169&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河北 邢台
2388600122,Hamilwen,头发越短越油批,832,1115,m,False,,https://m.weibo.cn/u/2388600122?uid=2388600122&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,四川
2557129567,华为中国,华为是全球领先的ICT（信息与通信）基础设施和智能终端提供商，致力于把数字世界带入每个人、每个家庭、每个组织，构建万物互联的智能世界。我们在通信网络、IT、智能终端和云服务等领域为客户提供有竞争力、安全可信赖的产品、解决方案与服务，与生态伙伴开放合作，持续为客户创造价值，释放个人潜能，丰富家庭生活，激发组织创新。华为坚持围绕客户需求持续创新，加大基础研究投入，厚积薄发，推动世界进步。华为成立于1987年，是一家由员工持有全部股份的民营企业，目前有18万员工，业务遍及170多个国家和地区。,274,3065551,m,True,华为技术有限公司（中国区）官方微博,https://m.weibo.cn/u/2557129567?uid=2557129567&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东
5119324945,蓝如玉金香,天涯流落思无穷,401,421,m,False,,https://m.weibo.cn/u/5119324945?uid=5119324945&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖北
3626485974,HW前HR,公众号：“前HR随笔”，小号：前HR备用。不代表任何公司和其他人；无法保证100%准确。,181,565684,m,True,柏林工业大学珠三角校友俱乐部 理事,https://m.weibo.cn/u/3626485974?uid=3626485974&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
3513834394,多神花花,2019一半数码一半娱乐,716,21669,m,True,知名互联网资讯博主 数码视频自媒体,https://m.weibo.cn/u/3513834394?uid=3513834394&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,江苏
5649318263,IT魅力,商务合作请私信,432,116065,m,True,知名数码博主 头条文章作者 微博签约自媒体,https://m.weibo.cn/u/5649318263?uid=5649318263&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,陕西
6286195345,DukKKtig,被爱好似有靠山,130,2008,f,False,,https://m.weibo.cn/u/6286195345?uid=6286195345&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,浙江
6519818564,虾玩科技,只体验不带货的泛科技视频节目,410,251933,m,True,亿欧官方测评短视频,https://m.weibo.cn/u/6519818564?uid=6519818564&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 东城区
6411646074,科技杰克,非知名数码博主，微博没签约自媒体,423,214297,m,True,知名数码博主,https://m.weibo.cn/u/6411646074?uid=6411646074&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
1879591124,九段小山bitterB,小时候梦想成为特级厨师，后来又梦想成为语文老师，结果一个都没完成。最后成为了一个宅。。,626,16387,m,True,成都胖蜗牛文化传播有限公司 人力资源总监,https://m.weibo.cn/u/1879591124?uid=1879591124&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,四川 成都
5203062525,白斌的公法梦,理论法辅导，华旭司考独家编著《华旭名师课堂-理论法识篇》、《华旭名师课堂-理论法真题篇》《华旭名师课堂-理论法模拟篇》系列教材。,299,408343,m,True,中央财经大学副教授,https://m.weibo.cn/u/5203062525?uid=5203062525&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
5822247710,科技刚子,合作加VX：sky0000011,878,656150,m,True,知名数码博主 资讯视频自媒体,https://m.weibo.cn/u/5822247710?uid=5822247710&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,云南 昆明
1615602191,布依族小青年,认真生活的人,287,1521,m,False,,https://m.weibo.cn/u/1615602191?uid=1615602191&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 广州
2536454572,数科世界,数据+科技=世界,111,439,m,False,,https://m.weibo.cn/u/2536454572?uid=2536454572&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 广州
6722360596,殴什么尅,当突然好想你变成后来的我们,187,441,m,False,,https://m.weibo.cn/u/6722360596?uid=6722360596&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,安徽 淮北
6095765196,阳阳你好,领菁科技编辑，商务合作:lingjingkeji@sina.cn,404,106450,m,True,成都领菁科技有限公司 创始人 知名数码博主,https://m.weibo.cn/u/6095765196?uid=6095765196&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,四川
2728749874,我是老朴,喜欢飙车的IT工程师，偶尔拍拍照，,828,586869,m,True,知名数码博主 头条文章作者 微博签约自媒体,https://m.weibo.cn/u/2728749874?uid=2728749874&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,上海
6478455502,J-Griffin,爆料，资讯，体验上手，有电子产品方面的各种问题欢迎私信我，聊聊天也行～,2915,56713,m,True,知名数码博主 头条文章作者,https://m.weibo.cn/u/6478455502?uid=6478455502&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,天津 河西区
6054958622,三迷有三米呀,热爱橘子汽水💙,185,84,f,False,,https://m.weibo.cn/u/6054958622?uid=6054958622&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
7016060628,铁憨憨鲁萎兵,如果你们让糜苟咬了需要支援就请@我谢谢,142,7773,m,False,,https://m.weibo.cn/u/7016060628?uid=7016060628&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
2194868354,科技疯汇,科技、互联网、数码,1274,1465913,m,True,知名数码博主 互联网观察者 微博vlog博主 头条文章作者 微博签约自媒体,https://m.weibo.cn/u/2194868354?uid=2194868354&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 广州
2998450921,春雨含潮,爱武侠，爱萧朱，爱靖蓉。,258,372,m,False,,https://m.weibo.cn/u/2998450921?uid=2998450921&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 深圳
5300744000,装修-达人,图片来源网络，如侵权，望告知 。,99,20443,f,True,家居博主 装饰超话主持人 头条文章作者,https://m.weibo.cn/u/5300744000?uid=5300744000&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 东城区
5834206267,菜菜贩子,不走心的努力，都是在敷衍自己,68,63799,m,True,财经博主,https://m.weibo.cn/u/5834206267?uid=5834206267&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
2881341924,清绝酒辞影,刀下生，刀下死。,338,128,m,False,,https://m.weibo.cn/u/2881341924?uid=2881341924&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,山东 济南
2200164557,科技疯报,天道酬勤。,1121,626909,m,True,知名数码博主,https://m.weibo.cn/u/2200164557?uid=2200164557&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 深圳
2752375765,财智孙国英,实战理财师 财智金融总经理 固定收益理财 海外资产配置 北大电商特聘专家 财智会 独董会 河南省MBA联盟 河南华友会 财智酣客…发起人 微13526646083,5312,305655,m,True,知名财经博主 老家河南超话小主持人 头条文章作者,https://m.weibo.cn/u/2752375765?uid=2752375765&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河南 郑州
1896833245,盘点科技黄小平,【盘点科技】自媒体作者，专注数码科技互联网领领域，以评测、资讯以及分析为主，拥有15+平台，全平台粉丝接近20万，如有合作欢迎私聊我！,2185,167977,m,True,头条文章作者 微博签约自媒体,https://m.weibo.cn/u/1896833245?uid=1896833245&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
3487619583,-卢小哒,爱范丞丞...,325,179,f,True,范丞丞超话粉丝大咖,https://m.weibo.cn/u/3487619583?uid=3487619583&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东
2001271111,在現心动forever,我是李现ing也关注不了的美少女。⛈,290,51,f,True,五河打捞队超话小主持人,https://m.weibo.cn/u/2001271111?uid=2001271111&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,四川 成都
5859784681,寒江陪着烟火,归时长路尽头  幸有故人侯,1245,264,f,False,,https://m.weibo.cn/u/5859784681?uid=5859784681&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,山东 青岛
3159162420,苏苏小萌新,开心就好,186,440,f,True,电视剧视频自媒体,https://m.weibo.cn/u/3159162420?uid=3159162420&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,浙江
6596931684,数码IT,一个很爱数码科技的博主,9,1733345,m,False,,https://m.weibo.cn/u/6596931684?uid=6596931684&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
5967506350,作精行为艺术报告,京津冀最飒女明星爱好者。,181,12933,f,True,饭制视频自媒体,https://m.weibo.cn/u/5967506350?uid=5967506350&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,安徽
5322506392,执剑天涯行仗义,偶尔看看,382,128,m,False,,https://m.weibo.cn/u/5322506392?uid=5322506392&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖南 衡阳
1875501921,陈星言xm,人格化品牌·自然系养生护肤·阅读健身·生活美学,457,11357,f,True,  厦门日报社海峡生活报 事业部副主任/新媒体负责人,https://m.weibo.cn/u/1875501921?uid=1875501921&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,福建 厦门
5983072859,Perfect-babyboy,超级中二中年大叔马牙槎,521,116,m,False,,https://m.weibo.cn/u/5983072859?uid=5983072859&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,安徽
5312212001,科技智羽,手机、数码,653,89245,m,True,数码博主 数码视频自媒体,https://m.weibo.cn/u/5312212001?uid=5312212001&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河北 石家庄
5688313870,秦砖汉瓦无言,从象牙塔直下十八层，亲历柜台交易老八股认购证，冷眼一锅端监管，穿越密集地雷阵，练就铁布神功，秦时明月汉时关，万里长征人未还。,500,10077,m,True,知名财经博主 头条文章作者,https://m.weibo.cn/u/5688313870?uid=5688313870&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,上海 黄浦区
5525269857,冲泡泡的小糖Q,Nice to meet you💛,1353,1750,f,False,,https://m.weibo.cn/u/5525269857?uid=5525269857&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,江苏 南京
1481944214,飞象网项立刚,中关村信息消费联盟理事长。720健康管家创始人 飞象网创始人 《通信世界》创始人,2511,1030700,m,True,5G时代超话主持人 微博签约自媒体,https://m.weibo.cn/u/1481944214?uid=1481944214&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
2273464211,王-Danna,阿弥陀佛,397,1425,f,False,,https://m.weibo.cn/u/2273464211?uid=2273464211&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁 沈阳
1574310935,葱爆乌龟肉_萌貝家滴夏睿昕,✎就是高冷°,199,1627,f,True,黄轩超话粉丝大咖,https://m.weibo.cn/u/1574310935?uid=1574310935&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,上海 黄浦区
1671435281,蒂凡cream,,20,205,f,False,,https://m.weibo.cn/u/1671435281?uid=1671435281&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,福建 泉州
5602849620,马四火_,微博认证：重度手机用户,167,244,m,False,,https://m.weibo.cn/u/5602849620?uid=5602849620&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,黑龙江
1135743511,MU-looky,三分钟热度，路痴，乐观的悲观主义者,256,128,m,False,,https://m.weibo.cn/u/1135743511?uid=1135743511&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,浙江 嘉兴
1866129837,tygersun,《大连街拍》总编；大连海洋大学校党委宣传统战部助理研究员；大连俊杰网络科技有限公司CEO,663,222030,m,True,大连海洋大学讲师，大连俊杰有限公司ceo孙谦,https://m.weibo.cn/u/1866129837?uid=1866129837&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁
1957091483,宝瑞斯,热爱数码产品，热爱互联网，热爱旅行，热爱美好,620,3731,m,True,摄影博主 旅行视频自媒体,https://m.weibo.cn/u/1957091483?uid=1957091483&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
6530021417,光哥土鸡蛋,中国全程无抗土鸡养殖先行者,615,11903,m,False,,https://m.weibo.cn/u/6530021417?uid=6530021417&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东
5951375669,波普独角兽,,330,2293281,m,True,知名电影博主 音乐视频自媒体,https://m.weibo.cn/u/5951375669?uid=5951375669&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
1640766861,喜脉洗脉,是女的。,1192,11370301,f,True,微博知名博主,https://m.weibo.cn/u/1640766861?uid=1640766861&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁
3276613323,好哒姐,告别错的，才能和对的相逢。,246,36629,f,False,,https://m.weibo.cn/u/3276613323?uid=3276613323&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,上海 浦东新区
1752130311,爱上蓝天的金鱼,"I was born on this ship, and the world passed me by.",127,15,m,False,,https://m.weibo.cn/u/1752130311?uid=1752130311&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,江西 九江
6391433477,科技小蜀黍,我是科技博主，不是搞笑博主！内容来源于网络侵删，商务合作加 V：jiang0017_,249,1611599,m,True,知名数码博主 视频自媒体,https://m.weibo.cn/u/6391433477?uid=6391433477&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 东城区
5583276453,在万花谷长大的,一醉江湖三十春，焉得书剑解红尘。,154,85,m,False,,https://m.weibo.cn/u/5583276453?uid=5583276453&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,上海 黄浦区
6529606182,桃花岛主张钧翔,关注商业、科技、人文。,85,5553,m,False,,https://m.weibo.cn/u/6529606182?uid=6529606182&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 东城区
1843170992,人才76116,投融资咨询、分析，企业并购尽职调查，专业市场调研及财务咨询（投资需要信仰，我们坚持走在寻找成长股的独木桥上，所以我们崇尚长期投资并保持谦卑）,160,477626,m,True,知名财经博主,https://m.weibo.cn/u/1843170992?uid=1843170992&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,上海
5496436427,幸福大队长,一个有趣的灵魂🤪,28,820,f,False,,https://m.weibo.cn/u/5496436427?uid=5496436427&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,江苏
7189942598,夏日闻蝉鸣-,银河甜心夏之光💚,208,1468,f,True,极之糖浆超话小主持人,https://m.weibo.cn/u/7189942598?uid=7189942598&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 深圳
1921178767,LAC-庆舍,汽车之家奔驰S级论坛版主，Luxury Auto Club 创始人 微信：LAC0010,725,514350,m,True,LAC豪华汽车俱乐部创始人 奔驰S级论坛版主 知名汽车博主 微博签约自媒体,https://m.weibo.cn/u/1921178767?uid=1921178767&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 东城区
3962657498,测评君,做产品的粉丝，不做品牌的粉丝,820,1113110,m,True,知名数码博主 微博vlog博主 数码视频自媒体,https://m.weibo.cn/u/3962657498?uid=3962657498&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,辽宁
6115415199,海岸居民101,某明星小号,12,251,m,False,,https://m.weibo.cn/u/6115415199?uid=6115415199&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,海外
1873303750,觐宇上达,有趣.,297,4500,m,False,,https://m.weibo.cn/u/1873303750?uid=1873303750&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖南
3202342955,刘hanH,简单快乐，热爱生活。,591,208,f,False,,https://m.weibo.cn/u/3202342955?uid=3202342955&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
5978702840,我是王霓丹,河北传媒学院 19级 广播电视编导,291,92,f,False,,https://m.weibo.cn/u/5978702840?uid=5978702840&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河北 秦皇岛
6616254908,科技耍猴ppt,,713,17149,m,True,数码视频自媒体,https://m.weibo.cn/u/6616254908?uid=6616254908&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
1412758841,猴大宝,通过手机去理解人,1064,628365,m,True,韦恩 Wayne Toys  创始人 微博签约自媒体,https://m.weibo.cn/u/1412758841?uid=1412758841&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,山东
6031407889,X许-优秀,不忘初心，方得始终,119,197,f,False,,https://m.weibo.cn/u/6031407889?uid=6031407889&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,湖南
5584974991,月色多温柔-你有多爱我,时刻准备着- 南征北战,61,45,m,False,,https://m.weibo.cn/u/5584974991?uid=5584974991&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,陕西 西安
2170743377,雷全順,🍟 永遠相信美好的事情不會發生  。,583,54679,f,True,知名互联网资讯博主 头条文章作者,https://m.weibo.cn/u/2170743377?uid=2170743377&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,陕西
5154996172,六金小姐姐,想要原图➕913384968,928,2128,f,True,知名情感博主,https://m.weibo.cn/u/5154996172?uid=5154996172&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河南
1652515130,情圣宝叔,宇宙第一情感门诊，你的贴身情感顾问～宝叔有好酒，只差你的故事，私信宝叔，解决你的一切情感问题～,243,624853,m,True,知名情感博主,https://m.weibo.cn/u/1652515130?uid=1652515130&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京 朝阳区
2726601057,进击的阿木君,发布动漫资讯，搬运脸上日推趣图。,509,5955800,m,True,微博知名动漫博主 微博签约自媒体,https://m.weibo.cn/u/2726601057?uid=2726601057&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,广东 深圳
1731628075,狗屎味儿的大仙女,日渐消瘦.,212,1484,f,False,,https://m.weibo.cn/u/1731628075?uid=1731628075&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,山东 烟台
6442650257,稷下公子,全真教龙门派三十一代弟子,755,95598,m,True,道教博主 道教超话主持人,https://m.weibo.cn/u/6442650257?uid=6442650257&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,陕西 西安
2774524963,煮茶论英雄2015,1.正能量，2.俗。,508,250,m,False,,https://m.weibo.cn/u/2774524963?uid=2774524963&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,河南 郑州
6487937421,棠溪煎雪,我要买RS7,455,127,m,False,,https://m.weibo.cn/u/6487937421?uid=6487937421&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,江苏 淮安
6288943041,艺名杨过儿,just a little girl,100,66,f,False,,https://m.weibo.cn/u/6288943041?uid=6288943041&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,其他
1866792355,科技喵,原@C数码（C数码猫），关注数码、科技、电商、互联网的热点头条，发掘有趣的手机科技数码互联网资讯，电话：17600842753，邮箱imsocial@inmyshow.com,2210,2003864,f,True,知名数码博主 微博签约自媒体,https://m.weibo.cn/u/1866792355?uid=1866792355&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,黑龙江
3040184997,AreuShiningjust4me_,You are stardust.,237,308,m,False,,https://m.weibo.cn/u/3040184997?uid=3040184997&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,山西 太原
5993531560,中新经纬,中国新闻社旗下财经新媒体。拥有中国互联网新闻信息采编发布服务资质(一类)。以手机客户端(APP)等为主要传播平台，以“权威、前瞻、专业、亲和”为特色宗旨，传播财经资讯、解读经济政策、讲述商界故事，打造精英的财经资讯平台。,2420,5469029,m,True,中新经纬官方微博,https://m.weibo.cn/u/5993531560?uid=5993531560&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,北京
5663589007,肖战笑起来也太帅了吧,如果你愿意了解我,317,35,f,False,,https://m.weibo.cn/u/5663589007?uid=5663589007&luicode=10000011&lfid=100103type%3D1%26q%3DMate30,江苏
