mid,chinese_text,like_count,comments_count,reposts_count,created_date,user_id,isLongText,attitude
4.42E+15,华为Mate30 Pro赤霞橙的右边框，可以看到只有一个电源键。 ,48,25,0,9月12日,1789651114,0,0
4.42E+15,在以往华为Mate系列“每一拍都是大片”的基础上，华为Mate 30系列有望在高速摄影、暗光视频拍摄等方面带来重大突破，实现电影级别的拍摄效果。华为Mate30系列将把手机摄影带到何种高度？DXOMark评分是否再一次创造世界纪录？9月19日，便见分晓。 高速摄影、无惧暗光！华为Mate30系列拍照/视频性能重大突破 ,0,0,0,9月12日,1650043704,0,1
4.42E+15,华为Mate30标准版，“兔牙”刘海？    根据贴膜生产商的产品小样，结合我之前的爆料，华为Mate30标准版的正面基本确定了(图二、三)。    你能接受吗？还是更期待pro版？ ,88,94,3,9月11日,1769228100,0,0
4.42E+15,华为Mate30Realme手机超话手机厂商现在样张和视频都开始拍鹰了，厉害厉害不过图二的鹰明显有点儿底气不足 ,7,1,0,9月12日,7285482169,0,1
4.42E+15,这是什么原因？@华为终端官方微博 @华为手机 华为华为超话华为Mate20华为Mate30华为P30 因为mate30要出来的原因？ Hamilwen的微博视频 ,4,6,0,9月12日,2388600122,0,
4.42E+15,看我多努力，你们要的华为Mate30系列手机背面！华为5G手机Mate30 ,137,150,4,9月12日,1769228100,0,
4.42E+15,对卓越科技成果的热爱，对美好智能生活的向往是没有界限的。无论是在华为IFA2019上，还是即将到来的HC2019，我们一直在努力将科技之美传递给所有人，致力于构建更加美好的智能世界。9月19日，德国慕尼黑，一起见证华为 Mate30系列重构未来可能。 华为中国的微博视频 ,214,24,12,9月12日,2557129567,0,
4.42E+15,之前很多朋友问的Mate30，推出了一段捕捉时光瞬间，凝结影像之美的预告，这片子太帅了！9月19日 华为Mate30Rethink possibilities 数懒小姐姐的微博视频 ,5,1,0,9月12日,1771017150,0,
4.42E+15,华为Mate30 Pro真机正面，这还是没有安装EMUI10的原生安卓呢via 阳阳你好 ,26,7,0,9月12日,1789651114,0,
4.42E+15,新iPhone来了 水果厂的号召力还是独占鳌头的，不过是对快充和电池稍加提升，起步价偏低一点儿，网上便掀起一片热潮了。虽然不喜欢华为的爱国营销，但对它与水果厂的差距，还是不免有些感伤的。少点儿让人反感的爱国营销，华为Mate30 pro还是能够凭借产品力赢得市场的。等这款和小米mix4[超话]一加7t,9,10,0,9月11日,5119324945,1,
4.42E+15,如果这次Mate30系列器件全面“脱美”，我不惊讶，七年前任总就担心如果美国操作系统不给用要有备胎。因为美国政府的恶意阻拦，各操作系统都是美国企业、合作有些困难。再次看任总的远见和战略判断： ,427,115,94,9月12日,3626485974,0,
4.42E+15,还有一个礼拜，华为mate30系列5G手机将在德国慕尼黑全球发布。一款具有 双模 的真正意义上的5G手机！心在跳，钱在烧华为5G手机Mate30 ,10,11,1,9月12日,3513834394,0,
4.42E+15,华为5G手机Mate30 【9月19号华为正式发布第一款5G智能手机】华为Mate30 5G智能手机也是具备世界领先技术的双模全系真5G手机看到动图里这个可爱（怜）的小胖纸，大声告诉我你们脑海中浮现的友商是哪一家 ,9,16,0,9月12日,1679260475,0,
4.42E+15,华为Mate30 Pro的爆料方式有些雷同官方要开始预热了？话说小米Mix4的爆料了？图源水印 ,8,6,0,9月12日,5649318263,0,
4.42E+15,官方海军？深圳奖励采用独立组网模式的5G基站[吃瓜]    深圳对按时完成5G基站建设目标的电信运营企业，原则上对采取独立组网模式建设的基站每个给予1万元奖励，单个电信运营企业最高奖励1.5亿元！    我感觉华为要乐疯，毕竟目前只有华为手机支持SA/NSA两种5G组网模式，开个玩笑，官方这样做不是因为华为，而是因为SA独立组网模式5G基站投入小、效率高，优势明显……5G来了华为5G手机Mate30,157,78,11,9月12日,1769228100,1,
4.42E+15,我是不是被华为套路了？    今天早上华为那边说我昨天发的那个华为5G手机Mate30 的包装图热度很不错，想请我吃顿饭，往返车接车送！    我也没多想就答应了，果然有免费的车坐，还吃了一顿简单的早点，给我介绍了一些朋友就没管我了，这都这会了也没见送我回去，我好像出不去了 ,186,105,10,9月12日,1769228100,0,
4.42E+15,华为5G手机Mate30发达归越来越发达可研发人员能不能也考虑考虑用户的体验感现在新出的手机都越来越丑越来越丑是怎么回事我就不知道是在比科技先进还是比外观谁丑了 ,18,3,0,9月12日,6286195345,0,
4.42E+15,华为Mate 30，突显瞬间更多细节。从视频来看，难道是手机的快速抓拍以及高解析力的能力？华为Mate30  虾玩科技的微博视频 ,8,12,3,9月12日,6519818564,0,
4.42E+15,华为Mate30 Pro又一波真机曝光它来了它来了！ ,32,30,1,9月12日,6411646074,0,
4.42E+15,我觉得这个节点上买爱疯11的都是。。哈哈哈哈。按现在这个5G铺开的速度。。19号华为的mate30一发布怕是要凉一半。。我个人还是比较期待麒麟990的。苹果的发布会真是越来越没看点了。。玩的全是安卓们玩过的东西。 成都 ,9,1,0,9月12日,1879591124,0,
4.42E+15,听说博主被关了半个月小黑屋，这是他曝光的两张华为Mate30的真机外包装图片，这是要6+128GB起步啊，真这样也是好事，毕竟照片视频都那么大了，当然加量不加价可能是大家都想看到的 ,13,6,3,9月12日,6519818564,0,
4.42E+15,听说你们都在听“朋友”说，今年华为Mate30系列的新配色命名为：暖砂杏、赤霞橙、水漾流金、湖光青？？？新配色，四种新配色？？？加上慕尼黑，就是五种配色了呗？我太可怜了，没有“朋友”。哎 ,7,9,0,9月12日,3986326725,0,
4.42E+15,两部手机用了5年了，卡的不行，准备换机。最近苹果11上市，价格还便宜，经过慎重考虑，我还是选择等待华为mate30。 ,653,353,8,9月11日,5203062525,0,
4.42E+15,华为Mate30Pro真机曝光   华为Mate30 Pro真机照来了，Mate30 Pro搭载海思麒麟990芯片，后置超感光徕卡电影四射：电影摄像头+超感光摄像头+长焦摄像头+3D深感摄像头。     40W超级快充，27W无线超级快充。     你们准备好了吗？ ,10,4,0,9月12日,5822247710,0,
4.42E+15,捕捉光影流动，凝结每一瞬间！9月19日•慕尼黑，与华为Mate30系列一起，开启前所未见的奇幻世界! Rethinkpossibilities  华为手机的微博视频 ,359,138,28,9月12日,2836883273,0,
4.42E+15,iphone11 pro苹果发布会 结束了以后，2019年的手机圈发布会最让数码爱好者最大的期待可能就只有华为 搭载麒麟990 5G版的mate30和小米的mix4了，因为会带来更多的新技术 广州 ,37,1,0,9月11日,1615602191,0,
4.42E+15,华为mate30系列发布在即，拿什么应对刚发布的苹果iPhone11系列？苹果讲创新时说：创新不一定是改变，而是为了做得更好。而华为也谈创新，口号是：创新还要创造，改变还要突破。华为预热Mate30的文案谈了三点：1.硬核极速，重构联合接想象；2.拍暗叫绝，重构黑暗想象；3.刹那间永恒，重构时间想象。第1点说的应该是麒麟990+Ai+5G！后两点是要在P30系列拍摄功能上更进一步！曾经浴霸不能，如今完美画圆？期待Mate30的表现！[可爱]华为5G华为Mate 30,4,0,1,9月12日,2536454572,1,
4.42E+15,华为5G手机Mate30 华为真机果真如此样子吗？喜欢吗？无物理音量按键，是不是也没有物理电源按键，都集合在了屏幕内？五月数码科技 我的思维限制了我的想象。期待华为Mate30全系5G手机首发 ,4,7,0,9月12日,2268574107,0,
4.42E+15,库克回应新iPhone不支持5G先搞个 华为Mate30 了解一下 5G 的快感顺便怀念一下 Lumia 「奥利奥」 ,13,14,4,9月12日,3190674855,0,
4.42E+15,华为数码 《华为Mate30全系5G手机值不值得购买》 苹果首次对比华为  华为Mate30全系5G手机值不值得购买 ,9,8,0,9月12日,2268574107,0,
4.42E+15,华为5G手机Mate30这么多人都在说新iPhone不支持5G，有没有买的必要，然后还要等着买华为5G手机。我现在的状态一脸懵逼[费解][费解]，5G普及了？啥时候的事？如果没有你们现在买了5G手机有蛋用[费解]，全国有5G信号的地方有多少？不还是得老老实实用4G网？我不担心我手机不支持5G，等啥时候我老家农村有5G信了再换手机也不迟,54,205,1,9月11日,6722360596,1,
4.42E+15,【华为Mate 30包装盒及真机部分照曝光】微博博主@长安数码君 及推特博主曝光了华为Mate 30的包装盒及真机部分照。从图中得知，华为Mate 30配备6+128GB机身存储，配色为亮黑色。根据推特博主的曝光图，华为Mate 30的刘海设计与之前曝光的一致，是小刘海设计，其背面被保密，不过从官方预热视频不难看出，其相机模组设计应该是圆形浴霸设计。谁家的浴霸最好看呢？[doge]华为mate30,19,10,1,9月12日,6095765196,1,
4.42E+15,近些年不断创新进取的华为，其品牌影响力正在不断的增强，而新iPhone缺失今年最重要的&quot;5G&quot;，则会让其本身影响力更加糟糕。两者相对比，消费者会更期待哪一个？ 新iPhone创新乏力，华为Mate30系列或成5G手机最佳选择 ,37,15,3,9月11日,2728749874,0,
4.42E+15,Mate30正面……打扰了 ,13,20,1,9月12日,6478455502,0,
4.42E+15,华为5G手机Mate30华为正式发布鸿蒙华为Watch GT2手表曝光，到底能不能加持鸿蒙系统， 不完全统计，这应该是华为第2款搭载鸿蒙系统的智能设备(命名或为Watch GT2)，第1款为荣耀智慧屏电视。表盘界面的设计专利已经提交，申请日期和出版日期之间的时间非常短，仅为两天。手表还配置了扬声器和麦克风，这意味着你可以用它来打电话等！有一就有二，有了荣耀智慧屏，就有Watch GT，再后来，你想华为圈子产品，华为牛逼了。五月数码科技华为 ​​​,6,3,0,9月12日,2268574107,1,
4.42E+15,昨天吹了华为Mate30顺便贬低了iPhone11一整天的项老师，结果到头来却连华为Mate30系列的发布时间都搞不清楚……真滑稽。 ,30,7,0,9月12日,2946839844,0,
4.42E+15,本来以为mate20已经够丑了，结果mate30更丑 ,1,9,0,9月12日,6054958622,0,
4.42E+15,光线背后的阴影里，还潜藏着很多待我们发现的美景！9月19日，让我们和华为Mate30一起探索黑暗中的美好。 余承东的微博视频 ,2257,1601,212,9月11日,1100856704,0,
4.42E+15,华为5G手机Mate30又是长安数码君这个糟老头子，他好像又拿到了华为Mate30，关键是他们不给咱们透露呀，你说这怎么办？要不要去给盘一下呢？ ,45,9,2,9月11日,6055014839,0,
4.42E+15,华为Mate30荣耀Vera30   从昨天书记爆料的mate30包装盒来看mate30好像真的不支持5G[doge]这就有点让我费解了 荣耀Vera30都全系标配5G 作为大哥mate30系列为什么不全系标配5G呢[哼]  我感觉还是因为外挂5G基带功耗高 体验上可能不怎么好[doge]mate系列一向求稳不会冒这个险[污]并且我感觉这次的mate30普通版本相对于pro版本应该阉割的没那么狠[笑而不语]     再说说Vera30系列  Vera普通版本估计就是相对于V20的常规升级 22.5w换成40w 主摄还是imx586[笑而不语] 还用LCD打孔加侧边[允悲] 处理器990 4G版  最大的亮点应该是支持5G网络吧[笑而不语]当然售价应该还有惊喜[doge]我保守估计起售价应该低于3400[doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]   Vera30pro 估计还是很有料的[偷乐] 90Hz屏幕刷新率[doge] 主摄应该是华为下放的imx600[笑而不语] 应该用oled屏加屏下指纹解锁[doge] 40快充[doge] tof镜头回归[doge] 处理器为麒麟990 5G版[doge] 至于是升降、水滴还是挖孔还很难说[doge] 我估计售价应该和华为mate30差不多[doge] 要真是这样你是选华为mate30还是选荣耀Vera30pro呢？[并不简单]      以上内容来源于  遛猴科技[doge] 要是错了你们知道该打谁了吧@遛猴大师 [嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻],17,18,0,9月12日,7016060628,1,
4.41E+15,华为智慧屏来了，将和华为Mate30一起发布。目前知道的是一款搭载鸿蒙系统的65英寸屏，预计会有OLED面板。 ,188,76,11,9月9日,2194868354,0,
4.42E+15,华为5G手机Mate30请苹果手机先把时钟里香港、澳门、台湾列为中国吧，之前有括号中国，现在没有，苹果是什么意思，一面想要钱一面要政治立场，选择了与一个中国相违背的政治立场，就请离开中国市场。 ,183,59,13,9月12日,2998450921,0,
4.42E+15,华为5G手机Mate30我不管、我不管、我不管，我就喜欢华为、我就支持华为 ,21,0,0,9月12日,5300744000,0,
4.42E+15,华为手机这几年每次都领先苹果一个身位，华为双卡双待后，苹果才出来; 这次华为马上要出5g手机了，苹果又落后了，整整一年。个人很喜欢华为保时捷手机，特别喜欢背面的真皮设计，很有手感，玻璃材质体现不出高贵冷艳华为5G手机Mate30 ,24,6,0,9月12日,5834206267,0,
4.42E+15,华为5G手机Mate30为啥我觉得挺好看的，如果摄像头能做平简直太舒爽了。你买的是柯南啊！！ ,11,3,0,9月12日,2881341924,0,
4.42E+15,期待华为Mate30系列发布会 ,65,47,2,9月11日,2200164557,0,
4.42E+15,华为5G手机Mate305G手机的放量要等到2020年，其中SOC标志放量条件成熟。9月份三星、华为、高通相继发布了集成5G基带的SoC，华为明确表示配置麒麟990的Mate30Pro系列手机在9月19日发布，预计将是首款搭载5G SoC的旗舰终端。当前4G手机平均功耗在4~5W，5G芯片的峰值耗电量是4G芯片的2.5倍，5G手机平均功耗预计相比4G有30%左右提升，散热需求相比4G更加突出。 ,6,3,0,9月12日,2752375765,1,
4.42E+15,等华为5G手机的理由 看了凌晨的发布会吗？依旧是刘海屏、没有创新的苹果首次对比华为，不过这次华为估计要表达不屑了，因为华为即将发布5G手机Mate30，苹果却还是4G，手机买新不买旧，你们懂的，这回华为再一次稳了🙈下面网友制作的两张图，深得我心 ,61,29,5,9月11日,1896833245,0,
4.42E+15,华为5G手机Mate30为什么我觉得这个30看起来也不是很好看，是不是都流行多个摄像头了，我还是比较喜欢简单一点的！ ,10,2,0,9月12日,3487619583,0,
4.42E+15,华为5G手机Mate30支持国产！支持华为！另外，我的4G是降速了吗，网速很捉急啊 ,18,3,0,9月12日,2001271111,0,
4.42E+15,华为5G手机Mate30看观察者报道美国人报道中国人报道美国人报道中国人的华为看到这个评论👴笑了“我上电视了！我上的电视上中国的电视了！我上的电视上中国的电视上我上的电视了！” ,59,12,7,9月11日,5859784681,0,
4.42E+15,华为5G手机Mate30浴霸和滚筒洗衣机之间的比拼我投浴霸一票✌️iphone11 pro ,94,42,4,9月12日,3159162420,0,
4.42E+15,等华为5G手机的理由 看完苹果发布会，两个感受：1.苹果不再“高冷”，苹果首次对比华为；2.未来5G时代，苹果落后太多。9月19日看看华为5G手机Mate30的表现 ,1200,1152,1058,9月11日,6596931684,0,
4.42E+15,华为5G手机Mate30长这样我觉得还行，可以接受 ,24,26,0,9月12日,5967506350,0,
4.42E+15,华为5G手机Mate30支持华为，真的很好用 上海 ,28,3,0,9月11日,5322506392,0,
4.42E+15,默默筹备了大半年项目快要上线了大写的“紧张”怎么有种“丑媳妇怕见公婆”滴感觉呢～～华为Mate30 厦门 ,2,0,0,9月12日,1875501921,0,
4.42E+15,华为5G手机Mate30有一个误区，我发现大家一说都在吐槽5g套餐贵，首先，5g手机不仅支持5g网络，也支持4g，也就是说买了5g不一定用。其次，5g手机可以等套餐降价直接用了不必再换手机了，时刻准备着。然后呢，移动目前有免费100g的5g套餐体验，持续到本月底，大家可以体验一下，没什么不好[挖鼻][挖鼻][挖鼻]。,22,41,0,9月12日,5983072859,1,
4.42E+15,这或许是苹果的尴尬！网友太毒了，面对苹果新品iphone11，网友直言要买华为5G手机Mate30！原因也扎心了，因为苹果5G要等一年，华为只要一周！！ ,3275,1925,213,9月11日,2236185177,0,
4.42E+15,搜索iPhone 11第一条居然是 华为Mate30库克：？？？ ,52,46,6,9月11日,5312212001,0,
4.42E+15,华为5G手机Mate30苹果正奋力追赶，当华为开始玩滚筒洗衣机了，苹果终于有了浴霸[坏笑]，苹果表示不服，俺这是剃须刀啊[允悲]9月份三星、华为、高通相继发布了集成5G基带的SoC，配置麒麟990的Mate30Pro机皇，将在9月19日发布。当前4G手机平均功耗在4~5W，5G芯片的峰值耗电量是4G芯片的2.5倍，5G手机平均功耗预计相比4G有30%左右提升，散热需求相比4G更加突出。5G的设计真的太难了，能真正体现华为舍我其谁的创造力[奥特曼][给力],193,66,21,9月11日,5688313870,1,
4.42E+15,华为5G手机Mate30我需要换手机了一直希望华为5g给我一个充足实在的理由换掉苹果可是 华为系统是真的不错 但这个造型……颜控无法接受我欣赏不来它的摄像头外形 ,3,12,0,9月12日,5525269857,0,
4.42E+15,建议大家等一下Mate30，比较一下再下手。,78,66,8,9月11日,1481944214,0,
4.42E+15,华为5G手机Mate30现在手机的更新速度，让人往往买完手机就后悔。不敢研究新手机了，怕买完就出另一款，结果自己刚买的刚出来的新手机成了过去，还没研究明白就出下一部了 沈阳 ,34,9,0,9月12日,2273464211,0,
4.42E+15,华为5G手机Mate30 这是要和苹果11比摄像头谁多嘛？希望华为的P系列颜值永存🤟 ,7,1,0,9月12日,1574310935,0,
4.42E+15,华为5G手机Mate305G赋能未来，期待 ,8,0,0,9月12日,1671435281,0,
4.42E+15,我觉得我没说错华为Mate30 ,27,15,0,9月11日,5602849620,0,
4.41E+15,用与生俱来的探索精神，去激发不受约束的无尽想象。戳视频说说看，视频里隐藏了华为Mate30哪些重点信息？Rethinkpossibilities华为终端官方微博的秒拍视频 ,7120,1422,814,9月9日,1839167003,0,
4.42E+15,华为5G手机Mate30建议现在别把华为mate30吹的太热，毕竟还得实际使用再说，而且对于大部分人来说，其实5g还真的有点远，虽然我也挺喜欢华为，但是不得不承认两者还是有一定差距的。希望mate30给我们一个惊喜，不要到时候各种被吐槽。 嘉兴 ,4,2,0,9月12日,1135743511,0,
4.42E+15,华为5G手机Mate30网友评论，iphone之后，华为又稳了，对于这个是三星发布折叠屏以后余承东发的，而事实也证明了这点，而这次，你觉得华为稳了吗？ ,7,3,0,9月12日,6055014839,0,
4.42E+15,华为5G手机Mate30mate30也不怎么好看大家谁还记得mateX?啥时候上市mateX？ 大连·高新园区 ,15,7,0,9月11日,1866129837,0,
4.42E+15,华为Mate30正面设计：小刘海屏幕+非曲面设计，或有简版3D结构光。在各种全面屏争奇斗艳的今天，华为mate30系列仍然坚持“刘海屏”设计，一点点进化发展，走有自己特色的风格，我个人挺欣赏。你们会考虑这款全面屏手机吗？部分图源：数码闲聊站 ,95,91,3,9月10日,1840918185,0,
4.42E+15,华为从昨晚开始投了一批 yxh 的广告，等华为5G手机的理由华为5G手机Mate30◀️以及这样的热搜tag。华为肯定会把 5G 作为营销的重中之重，因为这是目前很多用户最大痛点。P30 系列从根本上来说是失败的产品，如果 mate30 能打个漂亮的仗，就能弥补 P30 系列的口碑损失。但就拍照和视频的综合能力和使用体验而言，iPhone 仍然没有对手，这是安卓厂商怎么吹都改变不了的事实。,18,50,2,9月11日,1957091483,1,
4.42E+15,华为5G手机Mate30iphone11 这是苹果几 光哥土鸡蛋的微博视频 ,15,9,2,9月12日,6530021417,0,
4.41E+15,突破时空之限，让想象从此无界。9月19日，与华为Mate30一起，Rethinkpossibilities。  华为终端官方微博的微博视频 ,593,172,70,9月10日,1839167003,0,
4.41E+15,OPPO的Reno2刚发布了，感觉不是很香啊，又是高价低配没啥可买的。。个人感觉现在千元机最好买荣耀9X/红米 note8 pro/Realme Q，三千元档次买魅族16sPro，四千档次毋庸置疑一加7 Pro。不过9月国产机竞争太激烈了，还得看看华为Mate30，小米Mix4和一加7T Pro，不过好像已经石锤，今年不会有比一加7 Pro屏幕还好的手机了……苹果阵营的话，等明天凌晨1点开了发布会之后，iPhone11如果升级到1080P的LCD屏，再加上iPad Pro级别的全角度面部识别，加上宇宙无敌的A13，等双十一降到5000+，也是真香！当然也可以考虑降价到3000+的Xr，性价比无敌了。虽然苹果后置镜头的处理实在是恶心，虽然现在也就那几个方案，但是感觉完全没有Mate20 Pro处理的好看。。[二哈],88,71,4,9月10日,5951375669,1,
4.42E+15,苹果首次对比华为有多少人和我一样，后悔自己熬夜蹲苹果发布会的？来举个手！Iphone11没有5G版本你还会考虑入手吗？反正我开始想等华为5G手机Mate30了，等华为5G手机的理由 ,1982,1533,543,9月11日,1640766861,0,
4.42E+15,华为5G手机Mate30 这肯定不是滚筒洗衣机。 ,10,2,0,9月11日,3276613323,0,
4.42E+15,华为Mate30 要什么iPhone11，华为mate30不好吗？华为终端官方微博的微博视频 ,6,1,0,9月11日,1752130311,0,
4.42E+15,华为5G手机Mate30余承东躺赢，iPhone 11没有5G版本，将华为Mate30 推向热搜！因为苹果5G要等一年，华为只要一周时间，安卓机皇来了，这次5G一步到位！  叫板苹果！华为Mate30全面曝光，其实这才是华为的真正实力！ ,417,89,26,9月11日,6391433477,0,
4.42E+15,华为Mate30 Pro参数被曝光网友：稳了科比：别以为已经稳了 ,61,63,3,9月11日,1563458343,0,
4.42E+15,华为5G手机Mate30等华为5G手机的理由买个热搜做广告不过分吧，有的人简直恶心，又没人不让你买苹果 ,33,8,0,9月11日,5583276453,0,
4.42E+15,苹果发布会苹果首次对比华为苹果新手机名iPhone11华为Mate30等华为5G手机的理由 一个产品失去继续给用户带来惊喜，便是创新停止的开始。苹果的未来，在哪里🧐 ,125,23,13,9月11日,6529606182,0,
4.42E+15,【华为Mate30系列逐渐揭开神秘面纱：光影不止于所见，旗舰特性四重构[给力]】iPhone 11系列和华为Mate30系列作为下半年最重磅的年度旗舰，吸引了亿万网友的目光。随着iPhone 11系列发布，全球亿万网友把目光聚焦到下半年仅剩的重磅旗舰Mate30系列身上。     从华为终端官方微博发布的预热视频中，重构速度想象、重构瞬间想象、重构暗光想象、重构能量等代表了华为Mate30系列手机特性的总结。从这些视频画面中我们不难猜出：       “速度”不仅代表了华为Mate30系列在5G网络方面的极速表现，也代表着其性能方面的流畅速度体验；       “瞬间”代表着华为Mate30系列在超级慢动作拍摄方面的能力；       “暗光”则代表着华为Mate30系列的暗光拍照表现出色；       “能量”无疑代表了华为Mate30系列在续航和充电速度方面或将表现出色。 ,64,66,18,9月11日,1843170992,1,
4.42E+15,华为Mate30iphone11 纠结于苹果和华为，它们的摄像头一个像浴霸，一个像滚筒洗衣机，都有点。。。 ,5,8,0,9月11日,5496436427,0,
4.42E+15,华为5G手机Mate30我还是去买个nova凑合用一年吧..摄像头还是要竖着摆才好看想让喜欢的男孩子换头像 喜欢的男孩子不在朋友圈是最惨的 ,7,3,1,9月12日,7189942598,0,
4.42E+15,昨天为了拍家具和灯的效果照片，特地把我爸的华为Mate20 X（之前给他买的）拿过来用。父亲问为什么不用自己手机，答曰：“手机不好，没广角。”父亲说手机不好赶紧换一个……今天早上起来刷微博，一看。好吧，iPhone11还真没5G……那我铁定换门了，19号Mate30 PRO等你！iphone11 ,80,36,0,9月11日,1921178767,0,
4.42E+15,iPhone 11发布后网友做了一些恶搞图，最近国产手机的新旗舰会陆续发布，和iPhone 11系列比起来iQOO Pro、vivo NEX3、华为Mate30、OPPO Reno Ace都有5G和更多卖点，瀑布屏、90Hz刷新率、高功率快充可以期待下 ,136,66,11,9月11日,3962657498,0,
4.42E+15,华为5G手机Mate30华为老拿5G说事更新换代未免太快了点吧，麻烦少出点手机，把手机做精好吗？ ,53,0,2,9月11日,6115415199,0,
4.42E+15,挣扎在买ip11、hw mate30 and 微博转发中奖的漩涡中 ,14,23,0,9月11日,1873303750,0,
4.42E+15,华为5G手机Mate30作为果粉，我觉得我可能要买华为了因为P30 pro太好看了，深得我心 ,30,7,0,9月12日,3202342955,0,
4.42E+15,华为5G手机Mate30我比较想知道就算我有了5G手机，我能接收到5G信号么 秦皇岛·龙熙半岛 ,21,21,0,9月11日,5978702840,0,
4.42E+15,华为5G手机Mate30无惧黑暗视界，光影不止于所见。9月19日，与华为Mate30一起突破视觉边界华为Mate30 科技耍猴ppt的微博视频 ,10,3,0,9月12日,6616254908,0,
4.42E+15,谢谢华为的中秋礼物，脸上有光，期待mate30系列的到来！ ,56,21,0,9月11日,1412758841,0,
4.42E+15,华为5G手机Mate30刚入手华为手机现在又出5G这是要破4G换5G嘛 岳阳 ,16,17,0,9月11日,6031407889,0,
4.42E+15,华为5G手机Mate30期待华为旗舰，苹果现在致创新的手段是靠增大摄像头尺寸来优化拍摄系统，太特么搞笑了，怎么不把佳能镜头装上去那拍照绝对秒杀所有手机。双摄大鼻孔，三摄防毒面具。。 ,9,3,0,9月11日,5584974991,0,
4.42E+15,华为5G手机Mate30爆料：新配色更加亮眼！    这两年华为的配色和外观都非常的不错，天空之境和渐变色曾引领潮流，据说华为Mate30系列的新配色命名为：暖砂杏、赤霞橙、水漾流金、湖光青等    暖砂杏的别名曾为蜜合色，出自红楼梦里薛宝钗的服饰，我觉得大家应该会很喜欢！ ,36,24,2,9月11日,6616254908,0,
4.42E+15,iPhone11才发布没多久，可以先关注关注安卓，这个月华为Mate30系列要发布，小米9Pro和小米Mix4要发布，vivo Nex3也要发布，还是有很多惊喜的，不妨先等等，看看都是什么水平，再考虑选择买哪款 ,17,5,0,9月11日,5032311013,0,
4.42E+15,华为5G手机Mate30这捷径应该是唯一能超过苹果的时机了！ ,20,3,0,9月11日,2170743377,0,
4.42E+15,华为5G手机Mate30  @长安数码君 他又出来大曝光了，果然是海军头子就是不一样！    华为Mate30标准版基本上是6G+128G起步，依然拥有沉稳大气的亮黑色，外包装依然延续华为Mate系列的风格，黑底+金字！ ,9,6,0,9月11日,6616254908,0,
4.42E+15,华为5G手机Mate30，值得期待！    没有5G或许是iPhone11 的一个缺憾，突然对拥有5G的华为Mate30系列更加期待了！    今年是5G元年，你们认为手机拥有5G重要吗？ ,145,76,6,9月11日,1769228100,0,
4.42E+15,华为5G手机Mate30您们都把摄像头整这么大干嘛！一个浴霸一个滚筒洗衣机，谁能把摄像头给我做小点？跟前置一样小就可以了，这花里胡哨的干嘛？嫌弃对了， mate30多少钱，我想买一下 ,76,26,0,9月11日,5154996172,0,
4.42E+15,希望你能遇到这样一个人，并且一直走下去。 华为5G手机Mate30 ,27,0,3,9月11日,1652515130,0,
4.42E+15,等华为5G手机的理由突然期待起华为5G手机Mate30了是怎么回事？明明我只是补了一下昨晚苹果发布会的瓜啊！ ,561,169,342,9月11日,2726601057,0,
4.42E+15,华为5G手机Mate30洗衣机和剃须刀的斗争（设计灵感来自于家用电器）生活处处都是设计 烟台 ,59,10,3,9月11日,1731628075,0,
4.42E+15,华为5G手机Mate305G这就出来了…… ,18,3,2,9月11日,6442650257,0,
4.42E+15,苹果发布会后，华为SOC麒麟990可以吊打一切没有集成5G基带CPU手机了。华为Mate30稳了！估计开售黄牛加价厉害。 ,9,12,0,9月11日,2774524963,0,
4.42E+15,看完果子的左上角浴霸三摄，NEX和Mate30的粤利粤镜头设计一下就顺眼了。。。 ,387,216,13,9月11日,6048569942,0,
4.42E+15,华为5G手机Mate30看到苹果11热搜一条接一条华为按奈不住了。赶紧买条热搜安排上 ,37,3,1,9月11日,6487937421,0,
4.42E+15,需求换手机 想用四年有点贪心预算5000左右 目前购物车有iPhoneXR和华为P30 pro 今天要出11 听说没5g不太懂 还会新出mate30 那我加购的两款就会小小的降价 问题来了 以上四种我买哪个 还是有更好的选择？女生 有强烈的拍照需求 不是自带美颜那种 我特烦自带美颜 就拍风景食物 真实有质感 内存肯定大的 我这小小6s。16g 因为一直没升级所以不卡 但是从过完年开始就不能玩游戏了 app也是只能下必须的几种 电池也够意思 三年多了 最近自动关机频繁 但是我很爱她 谢谢能陪我这么久 所以我到底换哪个手机呢,13,39,1,9月11日,6288943041,1,
4.42E+15,浴霸不香了？不，连iPhone新机都来致敬了！但华为Mate30和一加新机，却又选择了天圆地方设计，你喜欢哪个设计？ ,97,75,4,9月10日,1417975257,0,
4.42E+15,华为mate30系列信息汇总：你想要的基本都有了吧 ,80,80,4,9月11日,1866792355,0,
4.42E+15,网友在搜索iPhone11的时候出现了华为mate30的宣传，故而搜索了很多手机，其置顶的AD基本上都是华为的手机。有一网友表示没搜到，同时回复到华为也没有把小米放眼里，卢总怼到“看来你智慧没达标，没推送给你”。第一次看高管这么说话 ,1,6,0,9月11日,5032311013,0,
